_TRI_FACILITY_EZ.TRI_FACILITY_ID,V_TRI_FACILITY_EZ.FACILITY_NAME,V_TRI_FACILITY_EZ.STREET_ADDRESS,V_TRI_FACILITY_EZ.CITY_NAME,V_TRI_FACILITY_EZ.COUNTY_NAME,V_TRI_FACILITY_EZ.STATE_COUNTY_FIPS_CODE,V_TRI_FACILITY_EZ.STATE_ABBR,V_TRI_FACILITY_EZ.ZIP_CODE,V_TRI_FACILITY_EZ.REGION,V_TRI_FACILITY_EZ.FAC_CLOSED_IND,V_TRI_FACILITY_EZ.MAIL_NAME,V_TRI_FACILITY_EZ.MAIL_STREET_ADDRESS,V_TRI_FACILITY_EZ.MAIL_CITY,V_TRI_FACILITY_EZ.MAIL_STATE_ABBR,V_TRI_FACILITY_EZ.MAIL_COUNTRY,V_TRI_FACILITY_EZ.MAIL_ZIP_CODE,V_TRI_FACILITY_EZ.ASGN_AGENCY,V_TRI_FACILITY_EZ.ASGN_FEDERAL_IND,V_TRI_FACILITY_EZ.PARENT_CO_DB_NUM,V_TRI_FACILITY_EZ.PARENT_CO_NAME,V_TRI_FACILITY_EZ.STANDARDIZED_PARENT_COMPANY,V_TRI_FACILITY_EZ.ASGN_PARTIAL_IND,V_TRI_FACILITY_EZ.ASGN_PUBLIC_CONTACT,V_TRI_FACILITY_EZ.ASGN_PUBLIC_PHONE,V_TRI_FACILITY_EZ.ASGN_PUBLIC_CONTACT_EMAIL,V_TRI_FACILITY_EZ.REGISTRY_ID,V_TRI_FACILITY_EZ.ASGN_PUBLIC_PHONE_EXT,V_TRI_FACILITY_EZ.LATITUDE,V_TRI_FACILITY_EZ.LONGITUDE,V_TRI_FACILITY_EZ.REF_POINT_DESC,V_TRI_FACILITY_EZ.REF_POINT_CODE,V_TRI_FACILITY_EZ.COLLECT_DESC,V_TRI_FACILITY_EZ.COLLECT_MTH_CODE,V_TRI_FACILITY_EZ.ACCURACY_VALUE,V_TRI_FACILITY_EZ.ACCURACY_SCORE,V_TRI_FACILITY_EZ.HDATUM_DESC,V_TRI_FACILITY_EZ.SCALE,V_TRI_FACILITY_EZ.SOURCE_DESC,V_TRI_FACILITY_EZ.SOURCE_CODE,V_TRI_FACILITY_EZ.CONVEYOR,V_TRI_FACILITY_EZ.BIA_CODE,V_TRI_FACILITY_EZ.TRIBE
60150NWPRD4800W,HARBORTOWN DIVISION/IBR CORP,4800 W ROOSEVELT RD,CHICAGO,COOK,17031,IL,60644,5,0,HARBORTOWN DIVISION/IBR CORP,4800 W ROOSEVELT RD,CHICAGO,IL,,60644,,C,56819105,IBR CORP,,0,JUDY BROSNAN,7733794000,,1.1E+11,,41.866932,-87.745846,CENTER OF A FACILITY OR STATION,102,INTERPOLATION-MAP,18,15,50,NAD83,24000,,17,EIS,,
60614TRNSL2615N,TRANSILWRAP CO INC,2615 N PAULINA,CHICAGO,COOK,17031,IL,60614,5,0,TRANSILWRAP CO INC,2615 N PAULINA,CHICAGO,IL,,60614,,C,NA,No US Parent,,0,MILTON LADNER,3125288000,,1.10001E+11,,41.92926,-87.67071,CENTER OF A FACILITY OR STATION,102,ADDRESS MATCHING-HOUSE NUMBER,1,30,99999999,NAD83,,,82,FRS-TRIS,,
60618TLSWN3445N,SIGNAL TECHNICAL PRODS CORP  SIGNAL PLASTICS DIV,3445 N KIMBALL AVE,CHICAGO,COOK,17031,IL,60618,5,0,SIGNAL TECHNICAL PRODS CORP  SIGNAL PLASTICS DIV,3445 N KIMBALL AVE,CHICAGO,IL,,60618,,C,NA,No US Parent,,0,RICHARD KANE,3122673100,,1.10001E+11,,41.9442,-87.71262,CENTER OF A FACILITY OR STATION,102,ADDRESS MATCHING-HOUSE NUMBER,1,30,30,NAD83,,,82,FRS-GEOCODE,,
60630RYCLN5540N,RYCOLINE PRODUCTS LLC,5540 NW HWY,CHICAGO,COOK,17031,IL,60630,5,0,RYCOLINE PRODUCTS LLC,5540 NW HWY,CHICAGO,IL,,60630,,C,20709984,DIC INTERNATIONAL USA,DIC INTERNATIONAL USA LLC,0,CHRIS STENGER,8438206817,CHRIS.STENGER@SUNCHEMICAL.COM,1.10018E+11,,41.98127,-87.78006,CENTER OF A FACILITY OR STATION,102,INTERPOLATION-PHOTO,19,20,20,NAD83,12000,,17,EIS,,
6082WCYGNS34E13,CYGNUS CORP DBA MARIETTA CHICAGO,340 E 138TH ST,CHICAGO,COOK,17031,IL,60827,5,0,CYGNUS CORP DBA MARIETTA CHICAGO,340 E 138TH ST,CHICAGO,IL,,60827,,C,NA,KIK CUSTOM PRODUCTS INC,KIK CUSTOM PRODUCTS INC,0,UNITED STATES COMPLIANCE CORPORATION,9522523000,EPCRA@USCOMPLIANCE.COM,1.10001E+11,,41.64555,-87.61275,ACRES POINTS NOT REPRESENTED BY 101-107,108,INTERPOLATION-PHOTO,19,20,99999999,NAD83,12000,,17,FRS-TRIS,,
60618PHPLT3416W,P&H PLATING CO. INC.,3416 W BELMONT AVE,CHICAGO,COOK,17031,IL,60618,5,0,P&H PLATING CO. INC.,3416 W BELMONT AVE,CHICAGO,IL,,60618,,C,NA,No US Parent,,0,JEFF PYTLARZ,7734632181,INFO@PHPLATING.COM,1.1E+11,,41.938622,-87.713147,CENTER OF A FACILITY OR STATION,102,INTERPOLATION-MAP,18,15,50,NAD83,24000,,17,EIS,,
60608NNNTR1350S,NINA ENTERPRISES INC,1350 S LEAVITT ST,CHICAGO,COOK,17031,IL,60608,5,0,KSHAMA DESAI,25860 TAHOE CT,MUNDELEIN,IL,,60060,,C,NA,No US Parent,,0,TONY DIFIGLIO JR,3127336400,,1.1E+11,,41.86398,-87.6817,CENTER OF A FACILITY OR STATION,102,INTERPOLATION-PHOTO,19,20,20,NAD83,12000,,17,EIS,,
60651ZNTHL1500N,ZENITH ELECTRONICS CORP,1500 N KOSTNER AVE,CHICAGO,COOK,17031,IL,60651,5,0,ZENITH ELECTRONICS CORP.,1000 N. MILWAUKEE AVE.,GLENVIEW,IL,,60025-2495,,C,NA,No US Parent,,0,LETICIA COLMENARES,8473917490,,1.10001E+11,,41.90764,-87.73625,ENTRANCE POINT OF A FACILITY OR STATION,101,ADDRESS MATCHING-HOUSE NUMBER,1,50,50,NAD83,,,82,FRS-GEOCODE,,
60623BCNCX451W1,BCI INC,4501 W 16TH ST,CHICAGO,COOK,17031,IL,60623,5,0,BCI INC,4501 W 16TH ST,CHICAGO,IL,,60623,,C,85653186,THE NEWARK GROUP,,0,MICHAEL TESKE,7735212263,MTESKE@TNGUS.COM,1.10031E+11,,41.85867,-87.73784,CENTER OF A FACILITY OR STATION,102,ADDRESS MATCHING-HOUSE NUMBER,1,30,30,NAD83,,,82,FRS-GEOCODE,,
60638CHRMM6410W,CHROMIUM CORP,6410 W 51ST ST,CHICAGO,COOK,17031,IL,60638,5,0,CHROMIUM CORP,6410 W 51ST ST,CHICAGO,IL,,60638,,C,8409070,ELCOR CORP,,0,GROVERY MAUER,3125861910,,1.10018E+11,,41.79965,-87.78242,CENTER OF A FACILITY OR STATION,102,ADDRESS MATCHING-HOUSE NUMBER,1,30,99999999,NAD83,,,82,FRS-TRIS,,
60622RLSNM1820W,R OLSON MANUFACTURING CO INC,1820 W GRAND AVE,CHICAGO,COOK,17031,IL,606226288,5,0,R OLSON MANUFACTURING CO INC,1820 W GRAND AVE,CHICAGO,IL,,60622-6288,,C,NA,No US Parent,,0,DAVID J. GAPSEVICH,3127386300,,1.10002E+11,,41.89091,-87.67289,CENTER OF A FACILITY OR STATION,102,ADDRESS MATCHING-HOUSE NUMBER,1,30,99999999,NAD83,,,82,FRS-TRIS,,
60612TNPLT245NW,AETNA PLATING WORKS,245 N WOLCOTT AVE,CHICAGO,COOK,17031,IL,60612,5,1,AETNA PLATING WORKS,245 N WOLCOTT AVE,CHICAGO,IL,,60612,,C,NA,No US Parent,,0,HELEN SEVERSON  CORPORATE SECRETARY,3127380660,,1.10001E+11,,41.8862,-87.674318,ENTRANCE POINT OF A FACILITY OR STATION,101,ADDRESS MATCHING-HOUSE NUMBER,1,50,99999999,NAD83,,,82,FRS-TRIS,,
60629NBSCB7300S,MONDELEZ GLOBAL LLC,7300 S KEDZIE AVE,CHICAGO,COOK,17031,IL,60629,5,0,MONDELEZ GLOBAL LLC,7300 S KEDZIE AVE,CHICAGO,IL,,60629,,C,877147228,MONDELEZ INTERNATIONAL INC,MONDELEZ INTERNATIONAL INC,0,TRACY MIHAS,2027411487,TRACY.MIHAS@MDLZ.COM,1.1E+11,,41.75943,-87.70475,CENTER OF A FACILITY OR STATION,102,INTERPOLATION-PHOTO,19,10,10,NAD83,12000,,17,EIS,,
60641NTRMT4720W,INTERMATIC INC,4720 W MONTROSE AVE,CHICAGO,COOK,17031,IL,60641,5,1,INTERMATIC INC,4720 W MONTROSE AVE,CHICAGO,IL,,60641,,C,NA,No US Parent,,0,RALPH TASSONE,8156757263,,1.10018E+11,,41.960734,-87.745958,ENTRANCE POINT OF A FACILITY OR STATION,101,ADDRESS MATCHING-HOUSE NUMBER,1,50,99999999,NAD83,,,82,FRS-TRIS,,
60657CLNRY1240W,CULINARY FOODS INC,1240 W GEORGE ST,CHICAGO,COOK,17031,IL,60657,5,0,CULINARY FOODS INC.,4201 S. ASHLAND AVE.,CHICAGO,IL,,60609-2305,,C,6903702,TYSON FOODS INC,,0,DAVID SILBERBERG,3126504046,,1.10002E+11,,41.93431,-87.66045,CENTER OF A FACILITY OR STATION,102,ADDRESS MATCHING-HOUSE NUMBER,1,30,99999999,NAD83,,,82,FRS-TRIS,,
60651MCCRP901KI,AMCO A LEGGETT & PLATT CO,901 N KILPATRICK AVE,CHICAGO,COOK,17031,IL,60651,5,0,AMCO A LEGGETT & PLATT CO,901 N KILPATRICK AVE,CHICAGO,IL,,60651,,C,NA,LEGGETT & PLATT INC,,0,BRIAN VARANO,7733792100,,1.1E+11,,41.897424,-87.742704,CENTER OF A FACILITY OR STATION,102,INTERPOLATION-PHOTO,19,20,99999999,NAD83,12000,,17,FRS-TRIS,,
60638RSPCK4900S,ROSE PACKING CO INC,4900 S MAJOR AVE,CHICAGO,COOK,17031,IL,60638,5,0,ROSE PACKING CO INC,4900 S MAJOR AVE,CHICAGO,IL,,60638,,C,,No US Parent,NA,0,MICHAEL P. MENDENHALL,7084589300,MMENDENHALL@ROSEPACKING.COM,1.1E+11,,41.80312,-87.76545,CENTER OF A FACILITY OR STATION,102,INTERPOLATION-PHOTO,19,20,20,NAD83,12000,,17,EIS,,
60632WSTRN2845W,WESTERN PIECE DYERS & FINISHERS INC,2845 W 48TH PL,CHICAGO,COOK,17031,IL,60632,5,0,WESTERN PIECE DYERS & FINISHERS INC,2845 W 48TH PL,CHICAGO,IL,,60632,,C,NA,No US Parent,,0,JOSHUA MOODY,7735237000,JMOODY@WESTEXINC.COM,1.1E+11,,41.80524,-87.69731,CENTER OF A FACILITY OR STATION,102,INTERPOLATION-PHOTO,19,20,20,NAD83,,,17,EIS,,
60618CNTRY2939N,CENTURY PLATING CO INC,2939 N OAKLEY,CHICAGO,COOK,17031,IL,60618,5,0,CENTURY PLATING CO INC,2939 N OAKLEY,CHICAGO,IL,,60618,,C,,No US Parent,NA,0,VICTOR LAPORTA,7734771620,VIC@CENTURYPLATINGCO.COM,1.1E+11,,41.93536,-87.685156,CENTER OF A FACILITY OR STATION,102,INTERPOLATION-PHOTO,19,20,20,NAD83,12000,,17,EIS,,
60622SHRMN415NO,SHERMAN-REYNOLDS INC,415 N ABERDEEN ST,CHICAGO,COOK,17031,IL,60622,5,0,SHERMAN-REYNOLDS INC,415 N ABERDEEN ST,CHICAGO,IL,,60622,,C,NA,No US Parent,,0,KELLY DORHOLT,6129382228,,1.10001E+11,,41.889531,-87.654574,ENTRANCE POINT OF A FACILITY OR STATION,101,ADDRESS MATCHING-HOUSE NUMBER,1,50,50,NAD83,,,82,FRS-GEOCODE,,
60647CRSCN3650W,CRESCENT PLATING WORKS INC,3650 W ARMITAGE AVE,CHICAGO,COOK,17031,IL,60647,5,0,CRESCENT PLATING WORKS INC,3650 W ARMITAGE AVE,CHICAGO,IL,,60647,,C,NA,No US Parent,,0,JAMES SAPORITO,7737720110,,1.1E+11,,41.91726,-87.71865,CENTER OF A FACILITY OR STATION,102,ADDRESS MATCHING-HOUSE NUMBER,1,30,99999999,NAD83,,,82,FRS-TRIS,,
6060WTNNNT112WE,TENNANT COATINGS,1120 W EXCHANGE AVE,CHICAGO,COOK,17031,IL,60609,5,0,TENNANT COATINGS,1120 W EXCHANGE AVE,CHICAGO,IL,,60609,,C,NA,TENNANT CO,TENNANT CO,0,KATHY LODICO,7736963904,KATHY.LODICO@TENNANTCO.COM,1.10067E+11,,41.81863,-87.65381,CENTER OF A FACILITY OR STATION,102,ADDRESS MATCHING-HOUSE NUMBER,1,30,30,NAD83,,,82,FRS-GEOCODE,,
60622CHCGP900NO,CHICAGO PAPERBOARD CORP,900 N OGDEN AVE,CHICAGO,COOK,17031,IL,60622,5,0,CHICAGO PAPERBOARD CORP,900 N OGDEN AVE,CHICAGO,IL,,60622,,C,39497029,CARAUSTAR INDUSTRIES INC,,0,EDWARD G. SCHMITT,3129973131,,1.10001E+11,,41.897604,-87.653434,ENTRANCE POINT OF A FACILITY OR STATION,101,ADDRESS MATCHING-HOUSE NUMBER,1,50,99999999,NAD83,,,82,FRS-TRIS,,
60612GLBRT672NA,GILBERT PLATING CO CHROMCRAFT DIV,627 N ALBANY AVE,CHICAGO,COOK,17031,IL,60612,5,0,GILBERT PLATING CO CHROMCRAFT DIV,627 N ALBANY AVE,CHICAGO,IL,,60612,,C,62715347,GILBERT PLATING CO INC,,0,GAVIN LENDON,7735337300,,1.10001E+11,,41.89267,-87.70398,CENTER OF A FACILITY OR STATION,102,ADDRESS MATCHING-HOUSE NUMBER,1,30,99999999,NAD83,,,82,FRS-TRIS,,
60622NVRSL1523W,UNIVERSAL ELECTRIC FOUNDRY INC,1523 W HUBBARD ST,CHICAGO,COOK,17031,IL,60642,5,0,UNIVERSAL ELECTRIC FOUNDRY INC,1523 W HUBBARD ST,CHICAGO,IL,,60642,,C,,No US Parent,NA,0,JAMES HARTMAN,3124217233,JIM@UNIVERSALFOUNDRY.COM,1.1E+11,,41.889582,-87.666362,CENTER OF A FACILITY OR STATION,102,INTERPOLATION-PHOTO,19,20,20,NAD83,12000,,17,EIS,,
60638HNCKL6055S,HINCKLEY & SCHMITT CO,6055 S HARLEM AVE,CHICAGO,COOK,17031,IL,60638,5,0,HINCKLEY & SCHMITT CO,6055 S HARLEM AVE,CHICAGO,IL,,60638,,C,48031330,ANJOU INTL CO,,0,DEBRA LAWRENCE,3125868600,,1.10012E+11,,41.7814,-87.80108,CENTER OF A FACILITY OR STATION,102,ADDRESS MATCHING-HOUSE NUMBER,1,30,99999999,NAD83,,,82,FRS-TRIS,,
6063WLSMSK2713N,MESKAN FOUNDRY,2007-13 N MAJOR AVE,CHICAGO,COOK,17031,IL,60639,5,0,MESKAN FOUNDRY,2007 NORTH MAJOR AVE.,CHICAGO,IL,,60639,,C,,No US Parent,NA,0,DON MESKAN,7732379232,DON@MESKAN.COM,1.10002E+11,,41.917474,-87.767869,CENTER OF A FACILITY OR STATION,102,INTERPOLATION-PHOTO,19,20,20,NAD83,12000,,17,EIS,,
60076LWTNN3550T,LAWTER INTL INC,3550 TOUHY AVE,CHICAGO,COOK,17031,IL,60645,5,1,LAWTER INTL INC,3550 TOUHY AVE,CHICAGO,IL,,60645,,C,5121157,LAWTER INTL INC,,0,TERRY SHEEHAN,4149477309,,1.10009E+11,,42.01179,-87.71747,ENTRANCE POINT OF A FACILITY OR STATION,101,ADDRESS MATCHING-HOUSE NUMBER,1,50,99999999,NAD83,,,82,FRS-TRIS,,
60619SFTSH1000E,SOFT SHEEN PRODUCTS INC,1000 E 87TH ST,CHICAGO,COOK,17031,IL,60619,5,0,SOFT SHEEN PRODUCTS INC,1000 E 87TH ST,CHICAGO,IL,,60619,,C,11969920,COSMAIR INC,,0,BARBARA HUFFMAN,7739780700,,1.1E+11,,41.73672,-87.60038,CENTER OF A FACILITY OR STATION,102,ADDRESS MATCHING-HOUSE NUMBER,1,30,30,NAD83,,,82,FRS-GEOCODE,,
60624CHCGN4112W,CHICAGO ANODIZING CO,4112 W LAKE ST,CHICAGO,COOK,17031,IL,60624,5,0,CHICAGO ANODIZING CO,4112 W LAKE ST,CHICAGO,IL,,60624,,C,,No US Parent,NA,0,JOHN SERRITELLA,7735333737,JOHN@CHICAGOANODIZING.COM,1.1E+11,,41.88597,-87.72868,CENTER OF A FACILITY OR STATION,102,INTERPOLATION-PHOTO,19,20,20,NAD83,12000,,17,EIS,,
60607GCNCX200NL,GENIECO INC,200 NORTH LAFLIN ST,CHICAGO,COOK,17031,IL,60607,5,0,GENIECO INC,200 NORTH LAFLIN ST,CHICAGO,IL,,60607,,C,NA,No US Parent,,0,JAMES A. RADKINS,3124212383,,1.10001E+11,,41.8857,-87.66464,CENTER OF A FACILITY OR STATION,102,INTERPOLATION-PHOTO,19,20,20,NAD83,12000,,17,EIS,,
60646PRCSN4123W,PRECISION PLATING CO INC,4123 W PETERSON AVE,CHICAGO,COOK,17031,IL,60646,5,0,PRECISION PLATING CO INC,4123 W PETERSON AVE,CHICAGO,IL,,60646,,C,,No US Parent,NA,0,REBECCA D. BENNETT,7735833333,REBECCA.BENNETT@PPC1904.COM,1.1E+11,128,41.989501,-87.730849,CENTER OF A FACILITY OR STATION,102,INTERPOLATION-PHOTO,19,5,5,NAD83,12000,,17,EIS,,
60608FSKGN1111W,FISK GENERATING STATION,1111 WCERMAK,CHICAGO,COOK,17031,IL,60608,5,0,FISK GENERATING STATION,1111 WCERMAK,CHICAGO,IL,,60608,,C,195138458,EDISON INTERNATIONAL,EDISON INTERNATIONAL,0,DOUG MCFARLAN,3125836000,,1.1E+11,,41.850814,-87.653317,CENTER OF A FACILITY OR STATION,102,INTERPOLATION-PHOTO,19,20,20,NAD83,12000,,17,EIS,,
60622DVNCP400NN,ADVANCE PROCESS SUPPLY CO,400 N NOBLE ST,CHICAGO,COOK,17031,IL,60622,5,1,ADVANCE PROCESS SUPPLY CO.,JENNER & BLOCK  ONE IBM PLAZA,CHICAGO,IL,,60611,,C,39622139,GEO INTL CORP,,0,CAREY S. ROSEMARIN,3122229350,,1.10002E+11,,41.88937,-87.66217,CENTER OF A FACILITY OR STATION,102,ADDRESS MATCHING-HOUSE NUMBER,1,30,30,NAD83,,,82,FRS-GEOCODE,,
60620JHNSN8522S,JOHNSON PRODUCTS CO INC,8522 SO LAFAYETTE AVE,CHICAGO,COOK,17031,IL,60620,5,0,JOHNSON PRODUCTS CO INC,8522 SO LAFAYETTE AVE,CHICAGO,IL,,60620,,C,NA,No US Parent,,0,JEROME S. KERNES,3124834100,,1.10002E+11,,41.73979,-87.62553,CENTER OF A FACILITY OR STATION,102,ADDRESS MATCHING-HOUSE NUMBER,1,30,30,NAD83,,,82,FRS-GEOCODE,,
60607DMMLL1300W,ADM MILLING CO,1300 W CARROLL AVE,CHICAGO,COOK,17031,IL,60607,5,0,ADM MILLING CO,1300 W CARROLL AVE,CHICAGO,IL,,60607,,C,1307586,ARCHER DANIELS MIDLAND CO,ARCHER DANIELS MIDLAND CO,0,MEDIA RELATIONS,2174245413,MEDIA@ADM.COM,1.10002E+11,,41.887893,-87.659854,CENTER OF A FACILITY OR STATION,102,INTERPOLATION-PHOTO,19,20,20,NAD83,12000,,17,EIS,,
60646PRLSS5800N,PEERLESS OF AMERICA INC,5800 N PULASKI RD,CHICAGO,COOK,17031,IL,60646,5,0,PEERLESS OF AMERICA INC.,P.O. BOX 850,LINCOLNSHIRE,IL,,60069-0850,,C,NA,No US Parent,,0,ROCHELLE RATAJCZAK,8476347512,,1.10001E+11,,41.98589,-87.7285,ENTRANCE POINT OF A FACILITY OR STATION,101,ADDRESS MATCHING-HOUSE NUMBER,1,50,99999999,NAD83,,,82,FRS-TRIS,,
60639PRGND5851W,PARAGON DIE CASTING CO,5851 W DICKENS AVE,CHICAGO,COOK,17031,IL,60639,5,0,PARAGON DIE CASTING CO,5851 W DICKENS AVE,CHICAGO,IL,,60639,,C,,,,0,GEORGE HOUDEK,3122371800,,1.10001E+11,,41.91792,-87.77292,CENTER OF A FACILITY OR STATION,102,ADDRESS MATCHING-HOUSE NUMBER,1,30,99999999,NAD83,,,82,FRS-TRIS,,
60651NBRTP1445N,NOBERT PLATING CO,1445 N PULASKI ROAD,CHICAGO,COOK,17031,IL,60651,5,0,NOBERT PLATING CO,340 N ASHLAND AVE,CHICAGO,IL,,60607,,C,NA,NOBERT PLATING CO,NOBERT PLATING CO,0,JAMIE SICKLES,3124214040,JSICKLES@NOBERTPLATING.COM,1.1E+11,,41.90741,-87.72607,CENTER OF A FACILITY OR STATION,102,INTERPOLATION-PHOTO,19,20,99999999,NAD83,12000,,17,FRS-TRIS,,
60618JCBND3434W,JACOB ANODIZING CORP,3434 W HENDERSON ST,CHICAGO,COOK,17031,IL,606185497,5,0,JACOB ANODIZING CORP,3434 W HENDERSON ST,CHICAGO,IL,,60618-5497,,C,NA,No US Parent,,0,JAY CARLSON,3125884100,,1.10002E+11,,41.942411,-87.714265,CENTER OF A FACILITY OR STATION,102,INTERPOLATION-PHOTO,19,20,20,NAD83,12000,,17,EIS,,
60617NLCCH9165S,NALCO CHEMICAL CO,9165 S HARBOR AVE,CHICAGO,COOK,17031,IL,60617,5,0,NALCO CHEMICAL CO.,1 NALCO CENTER,NAPERVILLE,IL,,60563-1198,,C,4962403,NALCO CHEMICAL CO,,0,KARL H. HOFFMANN,7084965000,,1.10002E+11,,41.72912,-87.5421,CENTER OF A FACILITY OR STATION,102,ADDRESS MATCHING-HOUSE NUMBER,1,30,99999999,NAD83,,,82,FRS-TRIS,,
60641MGSRL41174,MGS ROLLER CORP,4117-4121 N KILPATRICK AVE,CHICAGO,COOK,17031,IL,60641,5,0,MGS ROLLER CORP,4117-4121 N KILPATRICK AVE,CHICAGO,IL,,60641,,C,NA,No US Parent,,0,B.J. SHUTTLEWORTH,3122821470,,1.10006E+11,,41.956196,-87.745648,ENTRANCE POINT OF A FACILITY OR STATION,101,ADDRESS MATCHING-HOUSE NUMBER,1,50,99999999,NAD83,,,82,FRS-TRIS,,
60626SCLCT6601N,S&C ELECTRIC CO,6601 N RIDGE BLVD,CHICAGO,COOK,17031,IL,60626,5,0,S&C ELECTRIC CO,6601 N RIDGE BLVD,CHICAGO,IL,,60626,,C,,No US Parent,NA,0,MARK LANGE,7733381000,MARK.LANGE@SANDC.COM,1.1E+11,,42.00231,-87.67662,CENTER OF A FACILITY OR STATION,102,INTERPOLATION-PHOTO,19,20,99999999,NAD83,12000,,17,FRS-TRIS,,
60614ZNGCH2001N,OZINGA READY-MIX CONCRETE-NORTH SIDE YARD,2001 N MENDELL ST,CHICAGO,COOK,17031,IL,60614,5,0,OZINGA READY-MIX CONCRETE-NORTH SIDE YARD,19001 OLD LAGRANGE RD,MOKENA,IL,,60448,,C,NA,OZINGA BROS INC,OZINGA BROS INC,0,LLOYD MEYER,3124328116,LLOYDMEYER@OZINGA.COM,1.10013E+11,,41.91818,-87.66641,ENTRANCE POINT OF A FACILITY OR STATION,101,ADDRESS MATCHING-HOUSE NUMBER,1,50,50,NAD83,,,82,FRS-GEOCODE,,
60632RYLCR2801W,ROYAL CROWN BOTTLING CO OF CHICAGO,2801 W 47TH ST,CHICAGO,COOK,17031,IL,60632,5,0,ROYAL CROWN BOTTLING CO OF CHICAGO,2801 W 47TH ST,CHICAGO,IL,,60632,,C,NA,No US Parent,,0,,,,1.10011E+11,,41.80826,-87.6942,ENTRANCE POINT OF A FACILITY OR STATION,101,ADDRESS MATCHING-HOUSE NUMBER,1,50,50,NAD83,,,82,FRS-GEOCODE,,
60609NCHMC4650S,VANTAGE OLEOCHEMICALS,4650 S RACINE AVE,CHICAGO,COOK,17031,IL,60609,5,0,VANTAGE OLEOCHEMICALS,4650 S RACINE AVE,CHICAGO,IL,,60609,,C,NA,VANTAGE SPECIALTY CHEMICALS,VANTAGE SPECIALTY CHEMICALS INC,0,SSHE MANAGER,7736507611,TONY.MASSA@VANTAGEGRP.COM,1.1E+11,,41.810961,-87.657293,CENTER OF A FACILITY OR STATION,102,INTERPOLATION-PHOTO,19,5,5,NAD83,1000,,17,EIS,,
60638THCLR5063S,CLOROX PRODUCTS MANUFACTURING CO,5064 S MERRIMAC AVE,CHICAGO,COOK,17031,IL,606381305,5,0,CLOROX PRODUCTS MANUFACTURING CO,5064 S MERRIMAC AVE,CHICAGO,IL,,60638-1305,,C,9138033,THE CLOROX CO,,0,JERROD CLARK,7087284289,JERROD.CLARK@CLOROX.COM,1.10017E+11,,41.799973,-87.778915,ADMINISTRATIVE BUILDING,19,INTERPOLATION-PHOTO,19,2,99999999,NAD83,24000,,,FRS-TRIS,,
60609BLLNM1415W,BULLEN MIDWEST INC,1415 W 37TH ST,CHICAGO,COOK,17031,IL,606092196,5,1,BULLEN MIDWEST INC,1415 W 37TH ST,CHICAGO,IL,,60609-2196,,C,NA,No US Parent,,0,JAMES B. FLANAGAN,7735796257,,1.1E+11,,41.826901,-87.661197,ENTRANCE POINT OF A FACILITY OR STATION,101,ADDRESS MATCHING-HOUSE NUMBER,1,50,99999999,NAD83,,,82,FRS-TRIS,,
60609NLXCH4200S,INOLEX CHEMICAL CO,4200 S HERMITAGE AVE,CHICAGO,COOK,17031,IL,60609,5,0,INOLEX CHEMICAL CO,4200 S HERMITAGE AVE,CHICAGO,IL,,60609,,C,59756675,INOLEX CHEMICAL CO,,0,RITA SPISHOCK,2152710800,,1.10002E+11,,41.81677,-87.66886,CENTER OF A FACILITY OR STATION,102,ADDRESS MATCHING-HOUSE NUMBER,1,30,30,NAD83,,,82,FRS-GEOCODE,,
60620WTCLL9210S,WITCO CORP  ALLIED KELITE DIV,9210 S SANGAMON ST,CHICAGO,COOK,17031,IL,60620,5,1,WITCO CORP.  ALLIED KELITE DIV.,ONE AMERICAN LN.,GREENWICH,CT,,6831,,C,1374545,WITCO CORP,,0,AL NESHEIWAT,2035522479,,1.10002E+11,,41.726625,-87.646996,ENTRANCE POINT OF A FACILITY OR STATION,101,ADDRESS MATCHING-HOUSE NUMBER,1,50,99999999,NAD83,,,82,FRS-TRIS,,
60629CCDNT4201W,OCCIDENTAL CHEMICAL CORP,4201 W 69TH ST,CHICAGO,COOK,17031,IL,60629,5,0,OCCIDENTAL CHEMICAL CORP,4201 W 69TH ST,CHICAGO,IL,,60629,,C,6908354,OCCIDENTAL PETROLEUM CORP,,0,HARRY C. FRANK,3122840079,,1.10009E+11,,41.76681,-87.72805,ACRES POINTS NOT REPRESENTED BY 101-107,108,INTERPOLATION-PHOTO,19,20,20,NAD83,12000,,17,EIS,,
60632CNDYC2515W,CANDY & CO PECK'S PRODUCTS CO,2515 W 35TH ST,CHICAGO,COOK,17031,IL,60632,5,0,CANDY & CO PECK'S PRODUCTS CO,2515 W 35TH ST,CHICAGO,IL,,60632,,C,39010483,J F DALEY INTERNATIONAL LTD,,0,,,,1.1E+11,,41.830233,-87.687743,CENTER OF A FACILITY OR STATION,102,ADDRESS MATCHING-HOUSE NUMBER,1,50,50,NAD83,24000,,17,EIS,,
60612LKWDN501NO,LAKEWOOD ENGINEERING & MFG. CO,501 N SACRAMENTO BLVD,CHICAGO,COOK,17031,IL,60612,5,0,LAKEWOOD ENGINEERING & MFG. CO,501 N SACRAMENTO BLVD,CHICAGO,IL,,60612,,C,NA,No US Parent,,0,PAUL DESJARDINS,7734758263,PAULDESJARDINS@LAKEWOODENG.COM,1.1E+11,,41.89129,-87.700495,CENTER OF A FACILITY OR STATION,102,INTERPOLATION-PHOTO,19,20,20,NAD83,12000,,17,EIS,,
